counts,value,time
0,1.464,1.1207764148712158
0,0.704,2.5845110416412354
1,0.704,6.264253616333008
2,0.704,9.176708221435547
3,0.704,10.63206934928894
0,0.745,3.288027286529541
0,1.448,4.032766580581665
1,1.448,23.800437927246094
0,0.784,5.480494260787964
1,0.784,16.448183298110962
0,0.728,6.968028545379639
1,0.728,18.67230987548828
2,0.728,19.400798082351685
0,0.76,7.695836782455444
1,0.76,11.3360915184021
2,0.76,17.91248321533203
0,0.721,8.455917358398438
0,0.752,9.880396604537964
1,0.752,20.128509283065796
2,0.752,23.04795789718628
0,0.712,12.096012353897095
1,0.712,28.2161283493042
0,0.736,12.808448553085327
1,0.736,13.544631004333496
2,0.736,20.880318880081177
3,0.736,22.31226897239685
0,0.743,14.280825853347778
0,0.687,15.024209976196289
0,0.737,15.711540460586548
0,0.68,17.23209834098816
0,0.696,21.61592197418213
1,0.696,25.99215054512024
0,0.744,25.248271465301514
0,1.528,26.68819522857666
0,0.672,28.92859196662903
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
