counts,value,time
0,0.776,1.848268985748291
1,0.776,12.816833972930908
0,0.704,2.6241307258605957
1,0.704,13.59296178817749
0,0.744,3.3280181884765625
0,0.722,4.072084426879883
0,0.742,4.793789863586426
0,0.72,5.536282539367676
1,0.72,17.201096534729004
2,0.72,19.384767055511475
3,0.72,20.104413509368896
0,0.728,6.256589889526367
1,0.728,9.912858486175537
2,0.728,10.640936613082886
3,0.728,15.00901746749878
4,0.728,17.921082735061646
0,0.736,6.9846320152282715
1,0.736,7.720516681671143
2,0.736,18.64905095100403
0,0.688,8.456269264221191
0,0.769,9.14417576789856
1,0.769,23.800705194473267
0,0.696,11.36877989768982
0,0.752,12.064461946487427
1,0.752,20.824496269226074
0,0.712,14.296679973602295
1,0.712,23.08858299255371
2,0.712,28.904967784881592
0,0.751,15.737313985824585
0,0.713,16.48855471611023
0,0.777,21.57665491104126
0,0.735,22.353230953216553
1,0.735,25.32207727432251
0,0.753,24.56951332092285
0,0.672,26.05750870704651
0,0.759,26.7296142578125
0,0.697,27.488861560821533
0,0.719,28.185530185699463
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
