counts,value,time
0,0.727,2.503772735595703
1,0.727,9.692545652389526
2,0.727,18.47194528579712
0,0.737,3.230591058731079
0,0.679,3.967149496078491
0,0.68,4.646395921707153
1,0.68,19.927244186401367
0,0.696,5.326370000839233
0,0.824,6.022010326385498
0,0.735,6.845653057098389
1,0.735,7.580888032913208
2,0.735,14.161808252334595
3,0.735,26.563456535339355
0,0.728,8.316086053848267
1,0.728,14.897099018096924
2,0.728,15.624857425689697
3,0.728,19.199439764022827
4,0.728,25.835350275039673
0,0.648,9.044291496276855
0,0.711,10.41985535621643
0,0.791,11.13120985031128
0,0.776,11.92246150970459
0,0.712,12.698566198348999
0,0.751,13.41042423248291
0,0.656,16.352608680725098
0,0.719,17.008527755737305
0,0.744,17.72749972343445
0,0.807,20.606757164001465
0,0.808,21.413941144943237
0,0.72,22.221853733062744
0,0.664,22.94145965576172
1,0.664,24.38859272003174
0,0.783,23.605263710021973
1,0.783,25.052381992340088
0,0.736,27.29888129234314
0,0.695,28.035083055496216
0,0.729,28.730121850967407
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
