counts,value,time
1,0.696,1.8725690841674805
2,0.696,10.639806270599365
3,0.696,19.416481256484985
1,0.735,2.5684616565704346
2,0.735,4.784937143325806
1,0.728,3.303692102432251
2,0.728,6.232498407363892
3,0.728,15.744152784347534
4,0.728,27.44846487045288
5,0.728,28.91997766494751
1,0.753,4.03218936920166
1,0.712,5.520004987716675
2,0.712,22.344505071640015
1,0.744,6.960110187530518
2,0.744,7.704373836517334
3,0.744,14.999916553497314
4,0.744,16.472217798233032
5,0.744,28.176294326782227
1,0.68,8.448432683944702
1,0.736,9.128280639648438
2,0.736,13.559779405593872
1,0.775,9.864433288574219
2,0.775,11.335903644561768
1,0.698,12.111387968063354
1,0.75,12.809329271316528
1,0.704,14.295861959457397
2,0.704,23.056127309799194
3,0.704,24.51221799850464
1,0.688,17.216426610946655
1,0.761,17.904374599456787
2,0.761,25.21656107902527
1,0.751,18.664994955062866
1,0.703,20.112614393234253
2,0.703,25.97735834121704
1,0.752,20.815725088119507
2,0.752,23.760077714920044
1,0.777,21.567851066589355
1,0.769,26.679935216903687
0,0.2,
0,0.3,
0,0.4,
0,0.5,
0,0.6,
0,0.7,
0,0.8,
0,0.9,
0,1.0,
0,1.1,
0,1.2,
